-2.1	0.000349976668222118
-1.9	0.00329978001466569
-1.7	0.00764949003399773
-1.5	0.0189820678621425
-1.3	0.0355309646023599
-1.1	0.0659289380707952
-0.9	0.0935770948603427
-0.7	0.173521765215652
-0.5	0.206069595360309
-0.3	0.276798213452437
-0.1	0.386057596160256
0.1	0.43248783414439
0.3	0.433121125258317
0.5	0.523215118992067
0.7	0.482667822145191
0.9	0.49908339444037
1.1	0.429588027464835
1.3	0.314729018065463
1.5	0.240467302179854
1.7	0.148706752883141
1.9	0.101609892673822
2.1	0.0661455902939803
2.3	0.0379308046130258
2.5	0.0159656022931804
2.7	0.00579961335910941
2.9	0.000716618892073861
